id,district_id,forecast_area_id,inhabitants,inhabitants_with_migration_background_age_below_6,inhabitants_with_migration_background_age_6_15,inhabitants_with_migration_background_age_15_18,inhabitants_with_migration_background_age_18_27,inhabitants_with_migration_background_age_27_45,inhabitants_with_migration_background_age_45_55,inhabitants_with_migration_background_age_55_65,inhabitants_with_migration_background_age_above_65,inhabitants_with_migration_background_female,inhabitants_foreigners
0502,05,02,100.0,3344.0,4658.0,1424.0,3804.0,9584.0,4262.0,3040.0,2770.0,16118.0,18374.0
0503,05,03,100.0,1201.0,1696.0,480.0,1353.0,4060.0,1847.0,1407.0,1336.0,6602.0,6705.0
0504,05,04,100.0,355.0,655.0,215.0,267.0,803.9999999999999,538.0,399.0,447.0,1891.0,1471.0
0601,06,01,100.0,2088.0,2639.0,710.0,2565.0,7858.0,3453.0,2588.0,2791.0,12641.0,12913.999999999998
0602,06,02,100.0,2050.0,2747.0,798.0,2635.0,6798.0,2990.0,2348.0,2644.0,11624.0,12074.0
0603,06,03,100.0,1927.0,3182.0,919.9999999999999,2834.0,6423.0,3202.0000000000005,2318.0,2463.0,11760.0,12633.0
0604,06,04,100.0,1288.0,2413.0,788.0,2528.0,4435.0,2519.0,1800.0,2242.0,9233.0,9821.0
0701,07,01,100.0,1795.0,2538.0,807.0,3103.0,8464.0,3824.0,2883.0,3152.0,12841.0,16133.000000000002
0702,07,02,100.0,1569.0,2032.9999999999998,600.0,2451.0,7513.0,2850.0,1964.0,2043.0,10262.0,12247.0
0703,07,03,100.0,1233.0,1761.0,495.0,1869.0000000000002,4906.0,2143.0,1551.0,1561.0,7965.000000000001,8287.0
0704,07,04,100.0,2392.0,2916.0,792.0,2886.0,8786.0,3395.0000000000005,2220.0,2291.0,12581.0,13944.0
0705,07,05,100.0,1836.0,2129.0,681.0,1988.0,5990.0,2565.0,1882.0,1884.0,9386.0,9639.0
0706,07,06,100.0,1111.0,1717.0000000000002,538.0,1196.0,3363.0000000000005,1653.0,1269.0,1354.0,6083.0,5680.0
0707,07,07,100.0,1412.0,1951.0000000000002,610.0,1232.0,3432.0,1855.0,1372.0,1360.0,6677.0,6367.0
0801,08,01,100.0,7236.0,10271.0,3116.0,10665.0,36679.0,11430.0,7038.0,6534.0,44560.0,57473.0
0802,08,02,100.0,2732.0,3602.0000000000005,1091.0,3051.0,8560.0,3703.0,2486.0,2299.0,13256.0,13747.999999999998
0803,08,03,100.0,1962.0,2398.0,751.0,1877.0,5322.0,2403.0,2163.0,1988.0,9461.0,7681.0
0804,08,04,100.0,1539.0,2172.0,740.0,1588.0,4040.9999999999995,2388.0,1595.0,1499.0,7691.0,6398.0
0901,09,01,100.0,1372.0,1288.0,373.0,1521.0,5213.0,1366.0,694.0,839.0,6184.0,7331.999999999999
0902,09,02,100.0,1841.0,1582.0,408.0,3065.0,6004.0,1343.0,683.0,711.0,7320.999999999999,11223.0
0903,09,03,100.0,901.0,1102.0,259.0,886.9999999999999,2323.0,940.0,632.0,693.0,3782.0,3982.0
0904,09,04,100.0,467.0,537.0,144.0,446.0,1271.0,434.99999999999994,320.0,527.0,2030.0,2279.0
0905,09,05,100.0,621.0,610.0,202.0,640.0,1889.9999999999998,634.0,299.0,668.0,2796.0,3116.0
1001,10,01,100.0,2930.0,3878.0,1100.0,3202.0000000000005,8573.0,2908.0,2373.0,2492.0,13371.0,14285.0
1002,10,02,100.0,2580.0,2737.0,671.0,2254.0,6284.0,1868.0,1354.0,1387.0,9392.0,12067.0
1003,10,03,100.0,407.0,478.0,130.0,764.0,1421.0,449.0,366.0,458.0,2165.0,2371.0
1004,10,04,100.0,395.0,540.0,165.0,395.0,1226.0,512.0,401.99999999999994,518.0,2056.0,1838.0
1101,11,01,100.0,2239.0,2548.0,704.0,2022.0,5183.0,1759.0,1376.0,1122.0,8304.0,10586.0
1102,11,02,100.0,1623.9999999999998,1821.0,465.00000000000006,1661.0,4126.0,1167.0,737.0,705.0,5948.0,8155.0
1103,11,03,100.0,2274.0,2452.0,724.0,4689.0,9525.0,2492.0,1750.0,1317.0,11607.0,17096.0
1104,11,04,100.0,2062.0,2069.0,512.0,3240.0,7853.0,1771.0,1287.0,1242.0,9796.0,12871.0
1105,11,05,100.0,626.0,620.0,134.0,1037.0,2007.0,480.0,252.0,298.0,2556.0,3252.0000000000005
1210,12,10,100.0,2515.0,3033.0,886.0,3385.0,8834.0,3397.0,2291.0,1869.0000000000002,12411.0,15302.000000000002
1221,12,21,100.0,2151.0,2748.0,867.0,2631.0,7077.0,3088.0,2072.0,1927.0,10703.0,12955.000000000002
1222,12,22,100.0,295.0,521.0,174.0,293.0,724.0,521.0,371.0,444.00000000000006,1732.0,1342.0
1223,12,23,100.0,451.0,709.0,214.0,408.0,1088.0,693.0,516.0,662.0,2499.0,2087.0
1230,12,30,100.0,3758.0,5520.0,1689.0,3942.0,9931.0,4587.0,3107.0,2774.0,17305.0,18614.0
