id,district_id,forecast_area_id,inhabitants,inhabitants_with_migration_background_age_below_6,inhabitants_with_migration_background_age_6_15,inhabitants_with_migration_background_age_15_18,inhabitants_with_migration_background_age_18_27,inhabitants_with_migration_background_age_27_45,inhabitants_with_migration_background_age_45_55,inhabitants_with_migration_background_age_55_65,inhabitants_with_migration_background_age_above_65,inhabitants_with_migration_background_female,inhabitants_foreigners
0810,08,10,100.0,6085.0,9404.0,3336.9999999999995,9814.0,37958.0,12247.0,8401.0,6958.0,45209.0,58651.0
0820,08,20,100.0,2886.0,4182.0,1289.0,3789.0,10480.0,4311.0,3116.0,2695.0,15560.0,17631.0
0830,08,30,100.0,2105.0,2736.0,840.0,2098.0,6183.0,2744.0,2417.0,2383.0,10796.0,9166.0
0840,08,40,100.0,1753.0,2696.0,858.0,1895.0,4887.0,2653.0,2025.0,1795.0,9187.0,8080.0
0910,09,10,100.0,1835.0000000000002,1854.0,476.99999999999994,2063.0,7937.0,1870.0,1086.0,877.0,8718.0,11245.0
0920,09,20,100.0,2483.0,2575.0,660.0,4426.0,11444.0,2125.0,1047.0,762.0,11800.0,19407.0
0930,09,30,100.0,1773.0,2146.0,570.0,1743.0,4908.0,1523.0,944.9999999999999,813.0000000000001,6990.000000000001,8880.0
0940,09,40,100.0,761.0,957.0,315.0,766.0,2315.0,749.0,474.0,551.0,3401.0,4651.0
0950,09,50,100.0,928.9999999999999,953.9999999999999,327.0,923.0,3558.0,911.0,505.0,627.0,4328.0,5756.0
1010,10,10,100.0,4033.0,5187.0,1523.0,4702.0,13163.999999999998,4260.0,2855.0,2965.0,18850.0,24706.0
1020,10,20,100.0,4022.9999999999995,4880.0,1317.0,4032.0,11441.0,3429.9999999999995,1951.0000000000002,1710.0000000000002,15907.0,24357.0
1030,10,30,100.0,703.0,844.9999999999999,235.0,1002.9999999999999,2454.0,699.0,484.0,523.0,3290.0,4244.0
1040,10,40,100.0,579.0,800.0,224.00000000000003,526.0,1667.0000000000002,730.0,471.0,547.0,2821.0,2804.0
1110,11,10,100.0,2832.0,3593.0,973.0,2704.0,7873.0,2473.0,1629.0,1445.0,11501.0,16255.000000000002
1120,11,20,100.0,2041.0,2513.0,715.0,2069.0,6512.0,1696.0,956.0,791.0,8458.0,12310.0
1130,11,30,100.0,2904.0,3300.0,917.0,5049.0,13097.999999999998,3116.0,1994.0000000000002,1676.0000000000002,15275.0,22802.0
1140,11,40,100.0,2873.0,2929.0,782.0,3807.0,12191.0,2656.0,1625.0,1405.0,13907.0,19727.0
1150,11,50,100.0,1204.0,1166.0,305.0,1348.0,4278.0,789.0,405.99999999999994,354.0,4860.0,6731.0
1210,12,10,100.0,2615.0,3324.0,1057.0,3565.9999999999995,10584.0,3747.9999999999995,2762.0,2275.0,14359.0,18292.0
1220,12,20,100.0,2522.0,3547.9999999999995,1181.0,4289.0,10162.0,3984.0000000000005,2907.0,2584.0,14408.000000000002,20949.0
1240,12,40,100.0,807.0,1459.0,470.0,932.0,2455.0,1349.0,1165.0,1200.0,5196.0,4669.0
1250,12,50,100.0,1321.0,1660.0000000000002,493.0,1588.0,4627.0,1832.0,1335.0,1279.0,6770.0,8127.0
1260,12,60,100.0,2598.0,4430.0,1428.0,3015.0,7333.0,3434.0000000000005,2436.0,2083.0,13247.999999999998,14115.0
