id,district_id,forecast_area_id,inhabitants,inhabitants_with_migration_background,inhabitants_germans,inhabitants_germans_without_migration_background,inhabitants_germans_with_migration_background,inhabitants_foreigners,inhabitants_percentage,inhabitants_with_migration_background_percentage,inhabitants_germans_percentage,inhabitants_germans_without_migration_background_percentage,inhabitants_germans_with_migration_background_percentage,inhabitants_foreigners_percentage
0504,05,04,20027,3705,18098,16322,1776,1929,100.0,18.5000249662955,90.36800319568582,81.4999750337045,8.868028161981325,9.631996804314175
0601,06,01,74533,21327,63348,53206,10142,11185,100.0,28.614170904163256,84.99322447774811,71.38582909583674,13.607395381911369,15.006775522251889
0602,06,02,77474,19207,67723,58267,9456,9751,100.0,24.791542969254202,87.41384206314376,75.2084570307458,12.205385032397965,12.586157936856235
0603,06,03,81996,19303,71471,62693,8778,10525,100.0,23.541392263037224,87.16400800039025,76.45860773696278,10.705400263427483,12.835991999609735
0604,06,04,68532,15393,59829,53139,6690,8703,100.0,22.46104009805638,87.30082297320959,77.53895990194361,9.761863071265978,12.699177026790403
0701,07,01,49713,24680,34464,25033,9431,15249,100.0,49.644962082352706,69.32593084303905,50.355037917647294,18.970892925391748,30.674069156960954
0702,07,02,50255,19226,38915,31029,7886,11340,100.0,38.256889861705304,77.43508108645905,61.743110138294696,15.69197094816436,22.56491891354094
0703,07,03,46214,14121,38635,32093,6542,7579,100.0,30.555675769247415,83.60020772925954,69.44432423075258,14.155883498506947,16.39979227074047
0704,07,04,64577,23592,51375,40985,10390,13202,100.0,36.53313099091008,79.55618873592766,63.46686900908992,16.08931972683773,20.443811264072348
0705,07,05,51546,15982,43696,35564,8132,7850,100.0,31.005315640398866,84.77088425872037,68.99468435960114,15.776199899119234,15.229115741279633
0706,07,06,32125,11023,27093,21102,5991,5032,100.0,34.31284046692607,84.33618677042801,65.68715953307392,18.649027237354083,15.663813229571986
0707,07,07,50594,10339,45961,40255,5706,4633,100.0,20.435229473850654,90.84278768233386,79.56477052614935,11.278017156184529,9.157212317666126
0801,08,01,167248,89906,110719,77342,33377,56529,100.0,53.756098727638005,66.20049268152684,46.243901272362,19.956591409164833,33.79950731847317
0802,08,02,71136,23296,59502,47840,11662,11634,100.0,32.748538011695906,83.64541160593792,67.2514619883041,16.39394961763383,16.354588394062077
0803,08,03,36842,16789,30038,20053,9985,6804,100.0,45.570273057923025,81.53194723413495,54.429726942076975,27.10222029205798,18.468052765865046
0804,08,04,52819,12587,47906,40232,7674,4913,100.0,23.83043980385846,90.69842291599613,76.16956019614153,14.5288627198546,9.301577084003862
0901,09,01,60680,9299,55166,51381,3785,5514,100.0,15.324653922214898,90.91298615688859,84.67534607778511,6.237640079103493,9.087013843111404
0902,09,02,60152,9146,53643,51006,2637,6509,100.0,15.204814470009309,89.17907966484904,84.79518552999069,4.383894134858359,10.82092033515095
0903,09,03,49660,5546,46648,44114,2534,3012,100.0,11.167942005638341,93.9347563431333,88.83205799436166,5.102698348771647,6.065243656866694
0904,09,04,36426,3185,34437,33241,1196,1989,100.0,8.743754461099215,94.53961456102785,91.25624553890079,3.283369022127052,5.460385438972163
0905,09,05,50864,3398,48818,47466,1352,2046,100.0,6.6805599245045615,95.97750865051903,93.31944007549544,2.6580685750235924,4.022491349480969
1001,10,01,109543,22406,98832,87137,11695,10711,100.0,20.454068265430013,90.22210456167898,79.54593173456999,10.676172827108989,9.777895438321025
1002,10,02,79233,12752,72331,66481,5850,6902,100.0,16.094304140951373,91.28898312571782,83.90569585904862,7.38328726666919,8.71101687428218
1003,10,03,26312,3268,24394,23044,1350,1918,100.0,12.42018850714503,92.71055031924598,87.57981149285497,5.130738826391,7.2894496807540285
1004,10,04,46866,2734,45633,44132,1501,1233,100.0,5.833653394785133,97.36909486621431,94.16634660521487,3.2027482609994453,2.630905133785687
1101,11,01,59954,12052,53435,47902,5533,6519,100.0,20.102078259999335,89.12666377556127,79.89792174000067,9.228742035560597,10.873336224438736
1102,11,02,46139,8131,40889,38008,2881,5250,100.0,17.622835345369428,88.62133986432302,82.37716465463058,6.244175209692451,11.378660135676977
1103,11,03,73624,21302,58844,52322,6522,14780,100.0,28.933499945669887,79.92502444854938,71.0665000543301,8.858524394219277,20.074975551450613
1104,11,04,70731,13909,62070,56822,5248,8661,100.0,19.664644922311293,87.75501548118929,80.3353550776887,7.419660403500587,12.244984518810705
1105,11,05,30273,4655,27085,25618,1467,3188,100.0,15.376738347702574,89.469163941466,84.62326165229742,4.845902289168566,10.530836058534007
1210,12,10,53960,21689,41905,32271,9634,12055,100.0,40.1945885841364,77.65937731653077,59.80541141586361,17.85396590066716,22.340622683469235
1221,12,21,52558,18489,42578,34069,8509,9980,100.0,35.17827923436965,81.01145401270978,64.82172076563035,16.189733247079417,18.98854598729023
1222,12,22,24122,2871,22886,21251,1635,1236,100.0,11.901998175938978,94.8760467622917,88.09800182406103,6.778044938230661,5.123953237708316
1223,12,23,33222,3688,31633,29534,2099,1589,100.0,11.101077599181265,95.21702486304257,88.89892240081873,6.318102462223828,4.782975136957438
1230,12,30,96391,30959,80264,65432,14832,16127,100.0,32.11814381010675,83.26918488240604,67.88185618989326,15.387328692512787,16.730815117593966
