id,district_id,forecast_area_id,inhabitants,inhabitants_with_migration_background_age_below_6,inhabitants_with_migration_background_age_6_15,inhabitants_with_migration_background_age_15_18,inhabitants_with_migration_background_age_18_27,inhabitants_with_migration_background_age_27_45,inhabitants_with_migration_background_age_45_55,inhabitants_with_migration_background_age_55_65,inhabitants_with_migration_background_age_above_65,inhabitants_with_migration_background_female,inhabitants_foreigners
0501,05,01,100.0,3392.0,4513.0,1339.0,4298.0,10531.0,4668.0,3335.0,2685.0,16962.0,18326.0
0502,05,02,100.0,2630.0,3828.0,1093.0,3368.0,7917.0,3726.0,2525.0,2007.9999999999998,13186.000000000002,14081.0
0503,05,03,100.0,1262.0,1564.0,451.0,1809.0,4004.0,1666.0,1297.0,914.0,6161.0,6829.000000000001
0504,05,04,100.0,349.0,690.0,184.0,438.99999999999994,910.0,494.00000000000006,368.0,271.0,1757.0,1929.0
0601,06,01,100.0,1834.0,2332.0,638.0,2266.0,6870.999999999999,3084.0,2335.0,1967.0000000000002,10843.0,11185.0
0602,06,02,100.0,1648.9999999999998,2338.0,690.0,2193.0,5651.0,2711.0,2139.0,1836.0,9688.0,9751.0
0603,06,03,100.0,1512.0,2644.0,785.0,2352.0,5451.0,2823.0,2011.0,1725.0,9710.0,10525.0
0604,06,04,100.0,1168.0,2196.0,623.0,2199.0,3853.0,2278.0,1504.0,1572.0,7823.0,8703.0
0701,07,01,100.0,1637.0,2467.0,774.0,3055.0,7977.0,3652.0000000000005,2605.0,2513.0,11873.0,15249.0
0702,07,02,100.0,1471.0,1867.0000000000002,541.0,2552.0,6788.0,2744.0,1736.0,1527.0,9226.0,11340.0
0703,07,03,100.0,1161.0,1745.0,482.0,1792.0000000000002,4413.0,2009.0,1371.0,1148.0,7303.0,7579.000000000001
0704,07,04,100.0,2158.0,2660.0,709.0,3251.0,8076.000000000001,3120.0,1941.0,1677.0,11308.0,13202.000000000002
0705,07,05,100.0,1396.0,1922.0,552.0,1872.0,4991.0,2261.0,1655.9999999999998,1332.0,7911.0,7850.0
0706,07,06,100.0,1043.0,1590.0,429.0,1126.0,3179.0,1439.0,1226.0,991.0,5490.0,5032.0
0707,07,07,100.0,919.9999999999999,1575.0,474.0,1002.9999999999999,2665.0,1630.9999999999998,1146.0,925.0,5257.0,4633.0
0801,08,01,100.0,7612.0,10285.0,3194.0,12173.0,34323.0,10914.0,6099.0,5306.0,42915.0,56529.0
0802,08,02,100.0,2386.0,2992.0,880.0000000000001,3094.0,7102.0,3181.0,2072.0,1589.0,11284.0,11634.0
0803,08,03,100.0,1627.0,2265.0,700.0,1839.9999999999998,4672.0,2352.0,1923.9999999999998,1409.0,8402.0,6804.000000000001
0804,08,04,100.0,1162.0,1803.0,602.0,1345.0,3365.9999999999995,2036.0,1275.0,998.0,6276.0,4913.0
0901,09,01,100.0,1011.0,1148.0,254.99999999999997,1346.0,3686.9999999999995,1073.0,505.0,274.0,4478.0,5514.0
0902,09,02,100.0,986.0,982.0,337.0,1839.9999999999998,3311.9999999999995,936.9999999999999,501.0,250.99999999999997,4125.0,6509.0
0903,09,03,100.0,587.0,831.0,227.99999999999997,680.0,1754.0,736.0,445.0,285.0,2666.0,3012.0
0904,09,04,100.0,308.0,408.0,108.0,573.0,1002.0,378.0,229.99999999999997,178.0,1377.0,1989.0
0905,09,05,100.0,343.0,470.0,104.0,457.0,1126.0,455.99999999999994,237.0,204.99999999999997,1668.0,2046.0
1001,10,01,100.0,2438.0,3143.0,760.0,3105.0,7039.0,2448.0,2147.0,1326.0,10789.0,10711.0
1002,10,02,100.0,1628.0,1691.0,426.0,1759.0,4127.0,1404.0,1026.0,691.0,6264.0,6902.0
1003,10,03,100.0,263.0,357.0,97.0,802.0,944.9999999999999,384.0,260.0,160.0,1554.0,1918.0
1004,10,04,100.0,291.0,405.0,106.0,289.0,821.0000000000001,419.00000000000006,276.0,127.0,1336.0,1233.0
1101,11,01,100.0,1400.0,1770.0,446.0,1591.0,3679.9999999999995,1458.0,1166.0,541.0,5900.0,6519.0
1102,11,02,100.0,1062.0,1205.0,282.0,1177.0,2760.0,864.0,526.0,254.99999999999997,3925.0,5250.0
1103,11,03,100.0,2042.0000000000002,2315.0,579.0,4286.0,7776.000000000001,2185.0,1409.0,710.0,9438.0,14780.000000000002
1104,11,04,100.0,1425.0,1541.0,358.0,2443.0,5106.0,1469.0,1075.0,492.0,6836.0,8661.0
1105,11,05,100.0,540.0,577.0,150.0,1085.0,1628.0,358.0,206.99999999999997,110.00000000000001,2038.0,3188.0
1210,12,10,100.0,2191.0,2623.0,763.0,2847.0,7098.0,2832.0,1930.0,1405.0,10471.0,12055.0
1221,12,21,100.0,1714.0,2251.0,682.0,2389.0,5817.0,2589.0,1700.0,1347.0,8818.0,9980.0
1222,12,22,100.0,261.0,438.0,154.0,270.0,684.0,448.00000000000006,346.0,270.0,1491.0,1236.0
1223,12,23,100.0,311.0,612.0,190.0,302.0,817.0,620.0,434.99999999999994,401.0,1939.0,1589.0
1230,12,30,100.0,3528.0,5067.0,1477.0,3697.9999999999995,8748.0,3994.0,2652.0,1795.0,15190.0,16127.000000000002
