district,forecast_area,district_region,planning_area,inhabitants,inhabitants_with_migration_background_age_below_6,inhabitants_with_migration_background_age_6_15,inhabitants_with_migration_background_age_15_18,inhabitants_with_migration_background_age_18_27,inhabitants_with_migration_background_age_27_45,inhabitants_with_migration_background_age_45_55,inhabitants_with_migration_background_age_55_65,inhabitants_with_migration_background_age_above_65,inhabitants_with_migration_background_female,inhabitants_foreigners
5,1,3,13,3041,290.0,367.0,109.0,380.0,974.0,431.0,254.0,236.0,1433.0,1952.0
5,1,3,14,4993,427.0,512.0,177.0,541.0,1583.0,736.0,521.0,496.0,2441.0,2827.0
5,1,3,39,660,89.0,157.0,39.0,79.0,189.0,63.0,18.0,26.0,298.0,596.0
5,2,4,15,849,86.0,136.0,46.0,56.0,192.0,158.0,114.0,61.0,429.0,255.0
5,2,4,16,106,3.0,13.0,6.0,9.0,28.0,12.0,22.0,13.0,53.0,29.0
5,2,4,17,1801,114.0,221.0,93.0,214.0,458.0,262.0,198.0,241.0,880.0,829.0
5,2,4,18,1251,125.0,188.0,37.0,149.0,406.0,145.0,89.0,112.0,581.0,759.0
5,2,4,19,2332,295.0,323.0,84.0,204.0,756.0,258.0,203.0,209.0,1183.0,1271.0
5,2,4,20,235,15.0,57.0,3.0,27.0,48.0,32.0,34.0,19.0,118.0,111.0
5,2,5,21,942,81.0,144.0,33.0,119.0,242.0,167.0,100.0,56.0,468.0,365.0
5,2,5,22,3741,413.0,656.0,158.0,353.0,1113.0,464.0,312.0,272.0,1878.0,2401.0
5,2,5,23,7534,831.0,1267.0,419.0,789.0,2011.0,935.0,663.0,619.0,3790.0,4093.0
5,2,5,24,1519,152.0,163.0,49.0,161.0,423.0,215.0,188.0,168.0,736.0,744.0
5,2,6,25,3135,289.0,347.0,112.0,399.0,1017.0,398.0,287.0,286.0,1476.0,1910.0
5,2,6,26,6837,589.0,788.0,244.0,794.0,2297.0,937.0,633.0,555.0,3255.0,4283.0
5,2,6,27,2092,200.0,303.0,108.0,296.0,600.0,273.0,173.0,139.0,943.0,1344.0
5,2,6,28,550,62.0,72.0,29.0,39.0,128.0,90.0,81.0,49.0,268.0,251.0
5,2,6,29,721,59.0,86.0,24.0,40.0,201.0,82.0,110.0,119.0,384.0,339.0
5,3,7,30,2551,281.0,365.0,120.0,217.0,765.0,422.0,237.0,144.0,1259.0,908.0
5,3,7,31,5366,479.0,637.0,183.0,477.0,1620.0,711.0,645.0,614.0,2742.0,2653.0
5,3,8,32,5881,500.0,726.0,200.0,686.0,1818.0,765.0,535.0,651.0,2799.0,3395.0
5,3,8,33,240,13.0,20.0,9.0,18.0,95.0,34.0,27.0,24.0,120.0,131.0
5,4,9,34,637,55.0,104.0,33.0,41.0,142.0,76.0,88.0,98.0,302.0,249.0
5,4,9,35,107,6.0,6.0,0.0,18.0,27.0,15.0,12.0,23.0,50.0,70.0
5,4,9,36,1912,202.0,358.0,112.0,108.0,392.0,322.0,205.0,213.0,999.0,619.0
5,4,9,37,375,27.0,50.0,25.0,36.0,68.0,66.0,43.0,60.0,205.0,142.0
5,4,9,38,587,61.0,107.0,31.0,34.0,128.0,85.0,65.0,76.0,310.0,222.0
6,1,1,1,1879,120.0,232.0,69.0,224.0,496.0,289.0,210.0,239.0,992.0,959.0
6,1,1,2,3211,254.0,368.0,101.0,313.0,1034.0,457.0,337.0,347.0,1659.0,1721.0
6,1,1,3,2055,160.0,208.0,73.0,188.0,671.0,317.0,192.0,246.0,1055.0,1053.0
6,1,2,4,2471,180.0,267.0,83.0,267.0,784.0,345.0,264.0,281.0,1214.0,1274.0
6,1,2,5,3328,309.0,336.0,106.0,334.0,1096.0,493.0,358.0,296.0,1720.0,1718.0
6,1,2,6,2340,162.0,261.0,83.0,226.0,724.0,313.0,234.0,337.0,1190.0,1227.0
6,1,2,7,2762,250.0,282.0,92.0,272.0,908.0,359.0,315.0,284.0,1411.0,1478.0
6,1,2,8,2147,173.0,199.0,57.0,167.0,722.0,284.0,243.0,302.0,1101.0,1120.0
6,1,2,9,3337,293.0,366.0,76.0,315.0,1117.0,456.0,331.0,383.0,1734.0,1797.0
6,1,2,10,1422,117.0,155.0,36.0,103.0,408.0,237.0,194.0,172.0,710.0,759.0
6,2,3,1,1198,100.0,149.0,50.0,96.0,346.0,184.0,111.0,162.0,602.0,566.0
6,2,3,2,1944,179.0,209.0,76.0,245.0,627.0,206.0,176.0,226.0,918.0,1138.0
6,2,3,3,2395,223.0,273.0,49.0,212.0,822.0,306.0,286.0,224.0,1191.0,1257.0
