id,district_id,forecast_area_id,inhabitants,inhabitants_with_migration_background,inhabitants_germans,inhabitants_germans_without_migration_background,inhabitants_germans_with_migration_background,inhabitants_foreigners,inhabitants_percentage,inhabitants_with_migration_background_percentage,inhabitants_germans_percentage,inhabitants_germans_without_migration_background_percentage,inhabitants_germans_with_migration_background_percentage,inhabitants_foreigners_percentage
0640,06,40,70228,19188,59678,51040,8638,10550,100.0,27.322435495813636,84.97750185111352,72.67756450418636,12.299937346927152,15.022498148886484
0710,07,10,50194,26278,34552,23916,10636,15642,100.0,52.35287086105909,68.83691277841973,47.647129138940905,21.189783639478822,31.16308722158027
0720,07,20,52284,22307,39462,29977,9485,12822,100.0,42.66506005661388,75.47624512279091,57.33493994338612,18.14130517940479,24.52375487720909
0730,07,30,46816,16720,37885,30096,7789,8931,100.0,35.714285714285715,80.92318865345182,64.28571428571429,16.637474367737525,19.07681134654819
0740,07,40,64925,26864,50469,38061,12408,14456,100.0,41.37697343088178,77.73430881786678,58.62302656911821,19.111282248748555,22.265691182133228
0750,07,50,52658,19981,42422,32677,9745,10236,100.0,37.944851684454406,80.56135819818451,62.055148315545594,18.506209882638917,19.43864180181549
0760,07,60,84690,27871,71111,56819,14292,13579,100.0,32.90943440784036,83.9662297791947,67.09056559215965,16.87566418703507,16.03377022080529
0810,08,10,164887,94283,106180,70604,35576,58707,100.0,57.180372012347846,64.39561639183198,42.81962798765215,21.57598840417983,35.604383608168014
0820,08,20,72316,29394,57427,42922,14505,14889,100.0,40.64660656009735,79.41119530947508,59.353393439902646,20.05780186957243,20.588804690524917
0830,08,30,38047,20355,29588,17692,11896,8459,100.0,53.49961889242253,77.76697242883802,46.50038110757747,31.266591321260545,22.233027571161983
0840,08,40,53787,17356,46397,36431,9966,7390,100.0,32.268020153568706,86.2606205960548,67.73197984643129,18.528640749623516,13.73937940394519
0910,09,10,64536,15573,55145,48963,6182,9391,100.0,24.130717738936408,85.44843188298005,75.8692822610636,9.57914962191645,14.551568117019958
0920,09,20,70894,20009,56115,50885,5230,14779,100.0,28.223827122182417,79.15338392529692,71.77617287781759,7.377211047479336,20.84661607470308
0930,09,30,55739,10772,49695,44967,4728,6044,100.0,19.325786253789985,89.15660489065107,80.67421374621001,8.482391144441054,10.84339510934893
0940,09,40,38218,5516,34734,32702,2032,3484,100.0,14.432989690721648,90.88387670731069,85.56701030927834,5.316866398032341,9.11612329268931
0950,09,50,55063,7347,50416,47716,2700,4647,100.0,13.3428981348637,91.56057606741369,86.6571018651363,4.903474202277391,8.43942393258631
1010,10,10,114002,32350,95090,81652,13438,18912,100.0,28.3766951456992,83.41081735408152,71.62330485430081,11.787512499780705,16.589182645918495
1020,10,20,87418,26006,69276,61412,7864,18142,100.0,29.749021940561445,79.24683703585073,70.25097805943857,8.99585897641218,20.75316296414926
1030,10,30,30270,5967,26921,24303,2618,3349,100.0,19.712586719524282,88.93624050214734,80.28741328047572,8.648827221671622,11.06375949785266
1040,10,40,49876,5092,47407,44784,2623,2469,100.0,10.209319111396264,95.04972331381826,89.79068088860373,5.259042425214532,4.950276686181731
1110,11,10,64031,20392,50351,43639,6712,13680,100.0,31.84707407349565,78.63534850306883,68.15292592650435,10.482422576564476,21.364651496931174
1120,11,20,51061,15094,40707,35967,4740,10354,100.0,29.560721489982573,79.72229294373396,70.43927851001743,9.283014433716536,20.277707056266035
1130,11,30,77061,28562,57225,48499,8726,19836,100.0,37.06414398982624,74.25935298010667,62.935856010173765,11.32349696993291,25.74064701989333
1140,11,40,78977,24952,62083,54025,8058,16894,100.0,31.594008382187216,78.60896210289071,68.40599161781277,10.202970485077934,21.391037897109285
1150,11,50,33355,6891,29062,26464,2598,4293,100.0,20.659571278668864,87.1293659121571,79.34042872133114,7.788937190825964,12.870634087842902
1210,12,10,55826,27591,39543,28235,11308,16283,100.0,49.423207824311255,70.83258696664636,50.576792175688745,20.25579479095762,29.167413033353633
1220,12,20,54961,24357,40532,30604,9928,14429,100.0,44.316879241644074,73.74683866741871,55.68312075835592,18.06371790906279,26.253161332581286
1240,12,40,57888,9441,53455,48447,5008,4433,100.0,16.30907960199005,92.34210889994472,83.69092039800995,8.65118850193477,7.657891100055279
1250,12,50,48640,13038,41182,35602,5580,7458,100.0,26.805098684210527,84.66694078947368,73.19490131578948,11.47203947368421,15.333059210526315
1260,12,60,50083,25562,36780,24521,12259,13303,100.0,51.03927480382565,73.43809276600842,48.96072519617435,24.477367569834072,26.561907233991572
