id,district_id,forecast_area_id,inhabitants,inhabitants_with_migration_background_age_below_6,inhabitants_with_migration_background_age_6_15,inhabitants_with_migration_background_age_15_18,inhabitants_with_migration_background_age_18_27,inhabitants_with_migration_background_age_27_45,inhabitants_with_migration_background_age_45_55,inhabitants_with_migration_background_age_55_65,inhabitants_with_migration_background_age_above_65,inhabitants_with_migration_background_female,inhabitants_foreigners
0920,09,20,100.0,2298.0,2309.0,539.0,3884.0000000000005,9543.0,1847.0,975.0,772.0,10378.0,16712.0
0930,09,30,100.0,1465.0,1723.9999999999998,476.99999999999994,1413.0,3997.0,1309.0,855.0000000000001,861.9999999999999,5934.0,7023.999999999999
0940,09,40,100.0,664.0,911.0,243.00000000000003,633.0,1976.0000000000002,672.0,451.99999999999994,610.0,3103.0,4095.0000000000005
0950,09,50,100.0,832.0,844.0,274.0,844.0,2950.0,814.0,433.0,721.0,3904.9999999999995,4942.0
1010,10,10,100.0,3619.0,4711.0,1390.0,3990.9999999999995,11190.0,3826.0,2683.0,2922.0,16736.0,20702.0
1020,10,20,100.0,3629.9999999999995,4095.0000000000005,1077.0,3279.9999999999995,9499.0,2947.0,1692.0000000000002,1650.0,13637.0,19876.0
1030,10,30,100.0,678.0,727.0,200.99999999999997,974.0,2227.0,633.0,455.0,596.0,3094.0,3792.0
1040,10,40,100.0,508.0,756.0,208.0,475.0,1562.0,674.0,468.0,617.0,2760.0,2587.0
1110,11,10,100.0,2650.0,3254.9999999999995,857.0,2395.0,6947.0,2205.0,1540.0,1399.0,10331.0,14455.000000000002
1120,11,20,100.0,1939.0,2347.0,604.0,1801.0000000000002,5774.0,1516.0,883.0,819.9999999999999,7702.0,10851.0
1130,11,30,100.0,2704.0,3052.0,777.0,4899.0,12090.0,2991.0,1984.0,1632.9999999999998,14074.0,21279.0
1140,11,40,100.0,2776.0,2659.0,727.0,3608.0,10953.0,2375.0,1502.0,1417.0,12866.0,17856.0
1150,11,50,100.0,1013.0000000000001,999.0,279.0,1200.0,3236.9999999999995,712.0,363.0,395.0,4008.0,5381.0
1210,12,10,100.0,2652.0,3227.0000000000005,1015.0,3225.0,9745.0,3606.0,2546.0,2212.0,13541.999999999998,16801.0
1220,12,20,100.0,2164.0,2964.0,939.0,2969.0,8045.0,3314.0,2344.0,2255.0,11953.0,14918.0
1240,12,40,100.0,894.9999999999999,1412.0,480.0,819.9999999999999,2252.0,1334.0,1083.0,1258.0,5116.0,4428.0
1250,12,50,100.0,1226.0,1572.0,476.0,1506.0,4375.0,1719.0000000000002,1236.0,1348.0,6481.999999999999,7725.0
1260,12,60,100.0,2652.0,4455.0,1408.0,2760.0,7083.0,3382.0,2300.0,2061.0,12956.0,13657.0
