id,district_id,forecast_area_id,inhabitants,inhabitants_with_migration_background,inhabitants_germans,inhabitants_germans_without_migration_background,inhabitants_germans_with_migration_background,inhabitants_foreigners,inhabitants_percentage,inhabitants_with_migration_background_percentage,inhabitants_germans_percentage,inhabitants_germans_without_migration_background_percentage,inhabitants_germans_with_migration_background_percentage,inhabitants_foreigners_percentage
0501,05,01,105220,41740,81957,63480,18477,23263,100.0,39.66926439840335,77.89108534499145,60.33073560159665,17.56034974339479,22.108914655008554
0502,05,02,90441,32083,72779,58358,14421,17662,100.0,35.47395539633573,80.47124644796055,64.52604460366427,15.94520184429628,19.52875355203945
0503,05,03,28482,13137,21941,15345,6596,6541,100.0,46.12386770591953,77.03461835545257,53.87613229408047,23.158486061372095,22.965381644547435
0504,05,04,19834,3628,18356,16206,2150,1478,100.0,18.291822123626098,92.54814964202885,81.7081778763739,10.839971765654937,7.4518503579711615
0601,06,01,75428,24077,62900,51351,11549,12528,100.0,31.920506973537677,83.39078326350958,68.07949302646233,15.31129023704725,16.609216736490428
0602,06,02,79001,22403,67398,56598,10800,11603,100.0,28.3578688877356,85.3128441412134,71.64213111226441,13.670713028948999,14.687155858786596
0603,06,03,84347,22722,72078,61625,10453,12269,100.0,26.938717441047107,85.45413589102161,73.0612825589529,12.392853332068716,14.545864108978387
0604,06,04,69921,17714,60226,52207,8019,9695,100.0,25.334305859469975,86.13435162540581,74.66569414053002,11.468657484875788,13.865648374594187
0701,07,01,51204,26650,34967,24554,10413,16237,100.0,52.04671510038278,68.28958675103507,47.953284899617216,20.336301851417858,31.710413248964926
0702,07,02,51287,21080,38999,30207,8792,12288,100.0,41.102033653752414,76.04071207128513,58.897966346247586,17.142745725037535,23.95928792871488
0703,07,03,46675,15603,38332,31072,7260,8343,100.0,33.42903053026245,82.12533476164971,66.57096946973755,15.554365291912159,17.874665238350296
0704,07,04,65311,25644,51352,39667,11685,13959,100.0,39.26444243695549,78.62687755508261,60.73555756304451,17.891319992038092,21.373122444917396
0705,07,05,52963,18609,43613,34354,9259,9350,100.0,35.135849555349964,82.34616619149217,64.86415044465004,17.482015746842137,17.653833808507827
0706,07,06,32454,12164,26831,20290,6541,5623,100.0,37.48074197325445,82.67393849756579,62.51925802674555,20.15468047082024,17.326061502434214
0707,07,07,51750,12801,45616,38949,6667,6134,100.0,24.736231884057972,88.14685990338165,75.26376811594203,12.883091787439612,11.853140096618358
0801,08,01,166126,92319,109155,73807,35348,56971,100.0,55.57167451211731,65.70615075304286,44.42832548788269,21.277825265160182,34.29384924695713
0802,08,02,72673,27171,59039,45502,13537,13634,100.0,37.38802581426389,81.2392497901559,62.61197418573611,18.6272756044198,18.760750209844097
0803,08,03,37317,18491,29865,18826,11039,7452,100.0,49.55114291073773,80.03054907950799,50.44885708926227,29.581691990245734,19.969450920492
0804,08,04,53575,15170,47389,38405,8984,6186,100.0,28.315445636957538,88.45356976201586,71.68455436304247,16.7690153989734,11.546430237984135
0901,09,01,62624,12124,55654,50500,5154,6970,100.0,19.35998978027593,88.87008175779255,80.64001021972406,8.230071538068472,11.129918242207461
0902,09,02,66367,14516,56109,51851,4258,10258,100.0,21.872316060692814,84.54352313649856,78.12768393930719,6.415839197191375,15.45647686350144
0903,09,03,51555,7404,47740,44151,3589,3815,100.0,14.361361652604016,92.60013577732519,85.638638347396,6.961497429929202,7.399864222674814
0904,09,04,37530,4086,35257,33444,1813,2273,100.0,10.887290167865707,93.94351185718092,89.1127098321343,4.830802025046629,6.056488142819078
0905,09,05,53077,5248,50167,47829,2338,2910,100.0,9.887521902142172,94.51739925014601,90.11247809785783,4.4049211522881855,5.482600749853986
1001,10,01,110415,26355,97197,84060,13137,13218,100.0,23.86903953267219,88.02880043472354,76.13096046732781,11.897839967395734,11.971199565276457
1002,10,02,81808,18309,70490,63499,6991,11318,100.0,22.380451789556034,86.1651672208097,77.61954821044397,8.545619010365735,13.834832779190299
1003,10,03,27723,4455,25244,23268,1976,2479,100.0,16.069689427551133,91.05796630956246,83.93031057244887,7.127655737113588,8.942033690437542
1004,10,04,48602,4023,46860,44579,2281,1742,100.0,8.277437142504423,96.41578535862722,91.72256285749557,4.693222501131641,3.5842146413727827
1101,11,01,61630,16406,51570,45224,6346,10060,100.0,26.620152523121853,83.67678078857699,73.37984747687814,10.296933311698849,16.32321921142301
1102,11,02,48728,11964,40821,36764,4057,7907,100.0,24.552618617632575,83.77318995238878,75.44738138236742,8.325808570021342,16.226810047611227
1103,11,03,74802,24145,58617,50657,7960,16185,100.0,32.27854870190637,78.3628779979145,67.72145129809364,10.64142669982086,21.63712200208551
1104,11,04,74565,19146,62397,55419,6978,12168,100.0,25.67692617179642,83.68135184067592,74.32307382820358,9.35827801247234,16.318648159324077
1105,11,05,31727,5115,28724,26612,2112,3003,100.0,16.121915088095314,90.53487565795695,83.87808491190468,6.656790746052259,9.465124342043055
1210,12,10,55999,25475,41372,30524,10848,14627,100.0,45.49188378363899,73.87989071233415,54.508116216361,19.371774495973142,26.120109287665848
1221,12,21,54503,22047,41966,32456,9510,12537,100.0,40.450984349485346,76.99759646258005,59.54901565051465,17.44858081206539,23.00240353741996
1222,12,22,24114,3263,22814,20851,1963,1300,100.0,13.531558430787094,94.60894086422826,86.4684415692129,8.140499295015344,5.3910591357717506
1223,12,23,33355,4593,31319,28762,2557,2036,100.0,13.7700494678459,93.89596762104631,86.22995053215409,7.66601708889222,6.10403237895368
1230,12,30,97254,34520,79314,62734,16580,17940,100.0,35.49468402327925,81.55345795545685,64.50531597672075,17.04814197873609,18.446542044543154
